geo,geo.name,1990,1995,2000,2002,2003,2004,2005,2006
IND016,Tripura,809,2830799,961,7707095,1585,473683,,,,2238,078457,,,,,,,,,,,,,
IND009,Uttar Pradesh,893,4014788,916,152715,1008,4994,,,,1178,758749,,,,,,,,,,,,,
IND005,Uttranchal,1205,787675,1221,821694,1399,340744,,,,2169,023043,,,,,,,,,,,,,
IND019,West Bengal,1001,031841,1256,237896,1667,462497,,,,2273,867277,,,,,,,,,,,,,
BRA001012,Acre,,,,3281,0492,3678,611409,4357,096368,4665,412858,4907,631799,,,,,,,,,,,,
BRA002027,Alagoas,,,,2349,260848,2652,009356,3014,075038,3267,709385,3599,268709,,,,,,,,,,,,
BRA001016,Amapa,,,,4321,152566,4335,270765,4897,241245,5112,447714,5954,522492,,,,,,,,,,,,
BRA001013,Amazonas,,,,5055,048718,5645,517418,6731,608055,7191,852112,8244,85236,,,,,,,,,,,,
BRA002029,Bahia,,,,3153,697797,3506,883337,4028,702792,4586,988353,4824,435052,,,,,,,,,,,,
BRA002023,Ceara,,,,2603,409259,2889,111695,3221,4116,3523,637771,3928,155667,,,,,,,,,,,,
BRA005053,Distrito Federal,,,,17945,36188,19712,86605,21601,07292,24056,77259,26207,15041,,,,,,,,,,,,
BRA003032,Espirito Santo,,,,5756,093814,6569,081706,8362,567217,9656,869928,10619,50316,,,,,,,,,,,,
BRA005052,Goias,,,,4933,647538,5532,022916,6076,454757,6267,438194,6943,650429,,,,,,,,,,,,
BRA002021,Maranhao,,,,1837,941272,2168,802788,2500,76894,2893,210509,3225,648784,,,,,,,,,,,,
BRA005051,Mato Grosso,,,,5525,854034,7212,018436,9370,878155,9315,449732,8608,08001,,,,,,,,,,,,
BRA005050,Mato Grosso do Sul,,,,4881,952155,6114,312389,6594,472604,6664,101672,7387,228346,,,,,,,,,,,,
BRA003031,Minas Gerais,,,,4812,053287,5531,892733,6507,17168,6979,592488,7686,343281,,,,,,,,,,,,
BRA001015,Para,,,,2730,82052,3100,265965,3618,488849,3911,784935,4349,913685,,,,,,,,,,,,
BRA002025,Paraiba,,,,2466,584866,2786,827271,2934,300727,3269,692366,3838,458674,,,,,,,,,,,,
BRA004041,Parana,,,,6234,527512,7622,016806,8419,639221,8604,072647,9171,375537,,,,,,,,,,,,
BRA002026,Pernambuco,,,,3016,460137,3327,150767,3685,238894,4135,623825,4550,00983,,,,,,,,,,,,
BRA002022,Piaui,,,,1773,408036,2075,327224,2298,175684,2579,763814,2936,118154,,,,,,,,,,,,
BRA003033,Rio de Janeiro,,,,8045,632393,8721,912311,10220,68196,11192,00819,12333,32946,,,,,,,,,,,,
BRA002024,Rio Grande do Norte,,,,2951,437343,3224,570349,3666,166299,4147,416505,4707,331802,,,,,,,,,,,,
BRA004043,Rio Grande do Sul,,,,7009,579266,8183,95246,8956,500225,9268,720855,9974,003833,,,,,,,,,,,,
BRA001011,Rondônia,,,,3737,761619,4596,257476,5024,384235,5851,828363,5848,460415,,,,,,,,,,,,
BRA001014,Roraima,,,,4539,644764,5196,086373,5130,512498,5662,833801,6324,940839,,,,,,,,,,,,
BRA004042,Santa Catarina,,,,6948,718487,8199,840368,9342,09422,10136,32565,10899,46779,,,,,,,,,,,,
BRA003035,Sao Paulo,,,,9241,412369,10307,22971,11261,97707,12529,00249,13624,85759,,,,,,,,,,,,
BRA002028,Sergipe,,,,3526,73362,3985,705917,4383,705023,4756,05555,5269,429828,,,,,,,,,,,,
BRA001017,Tocantins,,,,3189,757584,4031,116946,4569,488636,4836,738775,5025,281238,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
